Дата,Код выпуска,Тип бумаги,Дней до погашения,"Объем предложения, млн руб.","Цена отсечения, % от номинала","Цена средневзвешенная, % от номинала","Доходность по цене отсечения, % годовых","Доходность средневзвешенная, % годовых","Совокупный объем спроса по номиналу, млн руб.","Объем размещения по номиналу, млн руб.","Объем выручки, млн руб.",Коэффициент удовлетворения спроса,Cover ratio (спрос / размещение),Год источника,Формат
2021-03-17,52003RMFS,ОФЗ-ИН,3409,10222.4,98.96,99.1347,2.64,2.62,22405.28560592,10222.39897776,10168.24813381,0.4562494385279786,2.191783519178352,2021,
2021-03-31,26233RMFS,ОФЗ-ПД,5222,241493.041,90.711,90.8989,7.27,7.249999999999999,216640.951,154091.079,141509.39432359,0.711274014856037,1.4059279252629544,2021,
2021-03-31,26236RMFS,ОФЗ-ПД,2604,416223.502,93.079,93.1625,7.06,7.049999999999999,243652.794,200899.757,191554.94934546,0.8245329499484418,1.212807808423581,2021,
2021-04-07,26233RMFS,ОФЗ-ПД,5215,87401.962,89.447,89.5029,7.429999999999999,7.429999999999999,47048.529,37312.314,33788.505631349995,0.7930601613495716,1.2609383861853225,2021,
2021-04-07,26235RMFS,ОФЗ-ПД,3626,429584.36,90.9814,91.0614,7.31,7.3,73408.299,54688.294,49923.51869696,0.7449878929901373,1.3423036929987249,2021,
2021-04-14,26236RMFS,ОФЗ-ПД,2590,215323.745,93.01,93.0431,7.08,7.08,259124.284,170732.044,162960.47440216,0.6588809098262669,1.5177249561892436,2021,
2021-04-14,26235RMFS,ОФЗ-ПД,3619,374896.066,91.505,91.5463,7.23,7.23,251515.16,213014.005,195728.56206294,0.846923123838738,1.1807447120671712,2021,
2021-04-21,26236RMFS,ОФЗ-ПД,2583,20000.0,93.11,93.11,7.07,7.07,83703.326,19999.992,19124.792350080003,0.2389390357080912,4.18516797406719,2021,
2021-04-21,52003RMFS,ОФЗ-ИН,3374,10308.3,98.08,98.1988,2.75,2.74,22810.56599967,4812.228843149999,4753.23545874,0.2109649029848544,4.740124948991123,2021,
2021-04-28,26233RMFS,ОФЗ-ПД,5194,25000.0,91.0579,91.2335,7.23,7.21,24552.999,19697.967,18247.707796690003,0.8022631777079452,1.246473760464722,2021,
2021-04-28,26235RMFS,ОФЗ-ПД,3605,25000.0,92.2294,92.2605,7.12,7.12,51167.672,9711.354,9014.709270839998,0.1897947203851682,5.268850461017074,2021,
2021-05-12,26233RMFS,ОФЗ-ПД,5180,30391.681,90.6,90.792,7.290000000000001,7.27,30789.183,20382.925,18839.93473436,0.6620157800224838,1.51053801159549,2021,
2021-05-12,26235RMFS,ОФЗ-ПД,3591,25000.0,91.8,91.8434,7.19,7.19,30230.887,24999.997,23158.84011255,0.8269686893408057,1.209235625108275,2021,
2021-05-19,26236RMFS,ОФЗ-ПД,2555,24591.709,93.4505,93.5418,7.01,7.000000000000001,34543.127,24591.704,23729.4675495,0.7119130818700925,1.4046658580470877,2021,
2021-05-19,26230RMFS,ОФЗ-ПД,6510,7819.167,105.11,105.1536,7.31,7.31,20112.477,7819.163,8291.4073868,0.388771755960243,2.5722033163907696,2021,
2021-05-19,52003RMFS,ОФЗ-ИН,3346,15568.2,98.51,98.6229,2.7,2.69,36238.010920199995,15568.19377272,15473.20578911,0.4296095005601394,2.327695264411439,2021,
2021-05-26,26235RMFS,ОФЗ-ПД,3577,30000.0,91.5958,91.6387,7.23,7.22,89486.685,29999.989,27797.00664112,0.3352452825803079,2.982890593726551,2021,
2021-05-26,26233RMFS,ОФЗ-ПД,5166,10008.756,90.7678,90.8284,7.27,7.27,32707.953000000005,10008.751,9278.15491201,0.3060035887907751,3.2679355296180317,2021,
2021-06-02,26234RMFS,ОФЗ-ПД,1505,40240.387,92.6,92.6653,6.68,6.660000000000001,51526.603,33447.772999999994,31543.02050495,0.6491360006791054,1.540509229119679,2021,
2021-06-02,26235RMFS,ОФЗ-ПД,3570,20000.0,91.5,91.539,7.249999999999999,7.24,82640.113,19999.993,18534.192933029997,0.2420131371311169,4.132007096202484,2021,
2021-06-09,26235RMFS,ОФЗ-ПД,3563,77170.728,90.5755,90.6418,7.39,7.380000000000001,147998.921,60987.231,56039.22163488,0.4120788894129843,2.4267197997561163,2021,
2021-06-09,52003RMFS,ОФЗ-ИН,3325,20863.0,98.1,98.1659,2.76,2.75,38936.78693345,20862.9958274,20670.353163779997,0.5358170889410734,1.8663085232617047,2021,
2021-06-16,26239RMFS,ОФЗ-ПД,3689,30000.0,97.96,98.0318,7.31,7.3,44870.084,24111.055,23636.50560468,0.5373525710359713,1.860975556648185,2021,
2021-06-23,26238RMFS,ОФЗ-ПД,7266,30000.0,99.3001,99.4841,7.290000000000001,7.28,19457.04,7031.948,7005.23546292,0.3614089296213607,2.766948788586036,2021,
2021-06-23,26237RMFS,ОФЗ-ПД,2821,20000.0,98.2505,98.3019,7.12,7.109999999999999,30063.579,20000.0,19686.17017857,0.6652567879559516,1.50317895,2021,
2021-06-30,26239RMFS,ОФЗ-ПД,3675,30000.0,97.96,98.0718,7.31,7.3,27930.036,8489.044,8347.85288587,0.3039396010803566,3.2901273688768726,2021,
2021-06-30,26240RMFS,ОФЗ-ПД,5509,20000.0,,,,,6771.821,0.0,0.0,0.0,,2021,
2021-07-07,26239RMFS,ОФЗ-ПД,3668,10000.0,97.692,97.7645,7.35,7.339999999999999,18124.544,10000.0,9816.15300756,0.551738018898572,1.8124544,2021,
2021-07-07,26238RMFS,ОФЗ-ПД,7252,10000.0,98.0,98.2486,7.42,7.400000000000001,8595.668,5435.165,5362.14694799,0.6323144402506007,1.5814916382483328,2021,
2021-07-14,26237RMFS,ОФЗ-ПД,2800,10000.0,97.37,97.4225,7.28,7.27,19978.086,9999.999,9795.44814546,0.5005484008828474,1.99780879978088,2021,
2021-07-14,26240RMFS,ОФЗ-ПД,5495,10000.0,97.42,97.5348,7.41,7.400000000000001,7663.95,4166.35,4075.63887435,0.5436295904853242,1.8394878010728812,2021,
2021-07-21,26239RMFS,ОФЗ-ПД,3654,20000.0,97.921,97.9311,7.32,7.32,58071.431,19999.952,19722.37666623,0.3444026030631138,2.903578518588444,2021,
2021-07-28,26237RMFS,ОФЗ-ПД,2786,470000.001,98.75,98.8359,7.03,7.02,96406.133,70538.364,70273.79084522999,0.7316792179601271,1.366719151581117,2021,
2021-07-28,26240RMFS,ОФЗ-ПД,5481,495833.65,98.9752,99.1503,7.23,7.21,62145.363,35986.03,35880.34650108,0.579062190046263,1.726930228202444,2021,
2021-08-04,26239RMFS,ОФЗ-ПД,3640,437399.949,99.2515,99.4652,7.12,7.090000000000001,103332.161,55428.86,55656.242233239995,0.5364144082886257,1.8642303125122903,2021,
2021-08-04,26238RMFS,ОФЗ-ПД,7224,487532.887,99.0877,99.3499,7.31,7.290000000000001,41703.299,19849.052,19913.141769259997,0.475958796449173,2.101022204989941,2021,
2021-08-11,26237RMFS,ОФЗ-ПД,2772,399461.637,98.027,98.1089,7.16,7.15,107594.577,55951.948,55479.079161370006,0.5200257258318883,1.922981787872694,2021,
2021-08-11,26240RMFS,ОФЗ-ПД,5467,459847.62,97.7577,97.9036,7.37,7.359999999999999,66228.266,54626.056,53931.535336379995,0.8248148305740028,1.2123933311238873,2021,
2021-08-18,26239RMFS,ОФЗ-ПД,3626,381971.089,99.4555,99.4834,7.090000000000001,7.090000000000001,188080.096,94378.142,95032.55651092,0.5017976064835697,1.9928353325709671,2021,
2021-08-18,26238RMFS,ОФЗ-ПД,7210,467683.835,98.6867,98.7552,7.35,7.35,43138.59,31304.699,31304.758232779997,0.7256773807396116,1.37802283292997,2021,
2021-08-25,26237RMFS,ОФЗ-ПД,2758,343509.689,98.3095,98.3506,7.109999999999999,7.109999999999999,127858.65,57659.32,57459.589172,0.4509614328009876,2.2174845280866995,2021,
2021-08-25,26240RMFS,ОФЗ-ПД,5453,405221.564,97.502,97.599,7.400000000000001,7.39,57452.243,49252.759,48608.53010988,0.8572817426814824,1.1664776586424326,2021,
2021-09-01,26239RMFS,ОФЗ-ПД,3612,287592.947,99.184,99.234,7.13,7.13,137355.727,67443.26599999999,67921.44117594,0.4910116780205312,2.0366114387165064,2021,
2021-09-01,26238RMFS,ОФЗ-ПД,7196,436379.136,97.9935,98.1025,7.42,7.41,36339.121,24723.854,24629.78069529,0.6803646681492378,1.4698000158065971,2021,
2021-09-08,52004RMFS,ОФЗ-ИН,3843,250057.5,,,,,,,,,,2021,
2021-09-08,26240RMFS,ОФЗ-ПД,5439,355968.805,97.248,97.3198,7.429999999999999,7.429999999999999,31577.142,11788.446,11633.04981432,0.3733221328263337,2.6786517917628836,2021,
2021-09-15,26239RMFS,ОФЗ-ПД,3598,220149.681,98.7146,98.7992,7.200000000000001,7.19,68284.981,45489.567,45734.41120084,0.6661723608006862,1.5011130134520734,2021,
2021-09-15,26238RMFS,ОФЗ-ПД,7182,411655.282,97.2108,97.2626,7.5,7.5,26303.598,17924.103,17754.287347,0.6814316049081953,1.4674987083035622,2021,
2021-09-22,25085RMFS,ОФЗ-ПД,1463,15000.0,97.875,97.875,7.139999999999999,7.139999999999999,38068.729,15000.0,14904.9,0.3940241871484598,2.5379152666666664,2021,
2021-10-06,52004RMFS,ОФЗ-ИН,3815,10058.4,94.8,94.9477,3.11,3.09,28857.807095039996,10058.39597664,9570.21261714,0.3485502534379617,2.8690267476106985,2021,
2021-10-13,26237RMFS,ОФЗ-ПД,2709,10000.0,95.88,95.9263,7.57,7.56,30121.18,9999.993,9633.021874,0.331992073351708,3.012120108484076,2021,
2021-10-13,52004RMFS,ОФЗ-ИН,3808,10065.4,94.901,95.0385,3.1,3.08,25330.0572065,10065.39899346,9590.80799445,0.3973697694957078,2.5165477516547754,2021,
2021-10-20,26239RMFS,ОФЗ-ПД,3563,20000.0,95.975,96.0577,7.62,7.61,38993.648,19999.988,19691.72238737,0.5129037426813722,1.9496835698101416,2021,
2021-10-27,52004RMFS,ОФЗ-ИН,3794,10079.4,95.25,95.3115,3.06,3.05,16774.439862000003,6840.96135168,6543.63953703,0.4078205536494354,2.4520588554239593,2021,
2021-11-10,26239RMFS,ОФЗ-ПД,3542,20000.0,93.531,93.5469,8.02,8.01,87657.643,19999.986,19268.966945580003,0.2281602073192865,4.382885218019652,2021,
2021-11-10,26240RMFS,ОФЗ-ПД,5376,20000.0,92.4271,92.5363,8.03,8.01,34571.659,19999.995,19021.25920132,0.5785083961403182,1.7285833821458456,2021,
2021-11-17,52004RMFS,ОФЗ-ИН,3773,10093.1,95.1,95.21,3.08,3.0700000000000003,9768.858153189998,1308.57546155,1252.26089985,0.1339537785306758,7.465261607166959,2021,
2021-11-17,26239RMFS,ОФЗ-ПД,3535,20000.0,91.97,92.021,8.27,8.27,43475.161,19999.989,18990.19481373,0.460032545940428,2.173759245567585,2021,
2021-12-01,26240RMFS,ОФЗ-ПД,5355,20000.0,89.70700000000001,89.7682,8.38,8.38,14186.3,13150.157,12195.612524199998,0.92696171658572,1.0787932037617498,2021,
2021-12-01,26237RMFS,ОФЗ-ПД,2660,20000.0,90.95,91.0127,8.559999999999999,8.55,48541.267,19999.991,18463.12966911,0.4120203743342752,2.427064442178999,2021,
2021-12-08,26239RMFS,ОФЗ-ПД,3514,30000.0,90.085,90.1597,8.6,8.59,53498.184,29999.989,28046.0037681,0.5607664925598222,1.783273453866933,2021,
2021-12-15,26237RMFS,ОФЗ-ПД,2646,30000.0,90.2,90.244,8.72,8.71,42335.943,15689.11,14403.229674290002,0.3705860526125519,2.698428591551719,2021,
2021-12-15,26240RMFS,ОФЗ-ПД,5341,20000.0,88.05,88.1132,8.61,8.6,10821.099,9632.418,8799.619077790001,0.8901515456054879,1.1234042168851062,2021,
2021-12-22,26239RMFS,ОФЗ-ПД,3500,20000.0,90.75,90.8123,8.49,8.48,37037.569,19999.992,18880.85533607,0.5399920280945004,1.8518791907516765,2021,
2021-12-22,26238RMFS,ОФЗ-ПД,7084,20000.0,88.72,88.8553,8.45,8.43,24897.713,19999.99,17829.449103889998,0.8032862295424484,1.2448862724431362,2021,
2022-01-12,26237RMFS,ОФЗ-ПД,2618,240161.275,89.222,89.2638,8.94,8.94,37971.427,16524.369,15092.9934458,0.4351790360683573,2.2979048095573273,2022,
2022-01-12,52004RMFS,ОФЗ-ИН,3717,226463.49560972,94.9,95.0824,3.11,3.09,26280.07586041,12041.884049,11554.49267278,0.4582134432549591,2.1823890475504446,2022,
2022-02-02,26237RMFS,ОФЗ-ПД,2597,223636.906,86.2815,86.335,9.6,9.59,102923.91,74733.629,66359.74091020999,0.7261056153035772,1.3772101178172411,2022,
2022-02-09,26240RMFS,ОФЗ-ПД,5285,301397.789,82.69999999999999,82.7333,9.39,9.39,76201.407,20657.088,17981.645319190004,0.271085388226493,3.688874588712601,2022,
2022-02-09,52004RMFS,ОФЗ-ИН,3689,216543.78647352,93.7,93.7875,3.26,3.25,8721.88317,4122.36,3910.018385,0.4726456339359565,2.11575,2022,
2022-09-14,26239RMFS,ОФЗ-ПД,3234,10000.0,88.55,88.7452,8.98,8.94,24846.339,9999.997,8955.81695735,0.4024736602040244,2.484634645390394,2022,
2022-09-21,26240RMFS,ОФЗ-ПД,5061,10000.0,,,,,1540.172,0.0,0.0,0.0,,2022,
2022-09-21,26237RMFS,ОФЗ-ПД,2366,20000.0,,,,,28932.329,0.0,0.0,0.0,,2022,
2022-10-19,29021RMFS,ОФЗ-ПК,2961,25000.0,97.405,97.8967,,,76731.689,24999.995,24479.42867498,0.3258105656973092,3.0692681738536347,2022,
2022-10-19,26239RMFS,ОФЗ-ПД,3199,25000.0,83.38,83.38,10.0,10.0,31427.171,24999.991,21213.74307915,0.7954897053890089,1.2570872925514252,2022,
2022-10-26,29021RMFS,ОФЗ-ПК,2954,475000.005,97.32,97.5291,,,218699.11,123580.267,120733.12594479,0.5650698212717922,1.7696928102607188,2022,
2022-10-26,26237RMFS,ОФЗ-ПД,2331,148903.277,86.122,86.239,9.89,9.87,76455.669,20686.902,17976.92130579,0.2705738144806502,3.695849141645279,2022,
2022-10-26,52004RMFS,ОФЗ-ИН,3430,239381.44217592,93.6,93.7279,3.32,3.3099999999999996,41432.38616814,33285.81252897,31264.29647052,0.8033766723907776,1.2447461251570684,2022,
2022-11-02,26240RMFS,ОФЗ-ПД,5019,280740.701,74.092,75.7043,10.9,10.62,132712.801,47498.557,36669.02456745,0.3579048640530162,2.7940385852142837,2022,
2022-11-02,29021RMFS,ОФЗ-ПК,2947,351419.738,97.04,97.1788,,,173991.406,108424.286,105706.97599614,0.6231588587771973,1.604727247177814,2022,
2022-11-02,52004RMFS,ОФЗ-ИН,3423,205895.1043613,93.32,93.4793,3.36,3.34,19198.2768978,11053.46866642,10359.95442233,0.5757531639564308,1.736855414094908,2022,
2022-11-09,52004RMFS,ОФЗ-ИН,3416,194604.8553988,93.33,93.4109,3.36,3.35,20273.239424900003,7133.612905649999,6684.56304892,0.3518733615353228,2.841931527969942,2022,
2022-11-09,26237RMFS,ОФЗ-ПД,2317,128216.375,84.5,85.0244,10.31,10.18,307846.235,16195.348,13918.67075952,0.05260856284307,19.00831244873528,2022,
2022-11-09,29021RMFS,ОФЗ-ПК,2940,242995.452,97.2295,97.2311,,,208972.249,18636.621,18206.50117716,0.0891822770209072,11.212990219632626,2022,
2022-11-16,29022RMFS,ОФЗ-ПК,3899,750000.0,96.27,96.3401,,,904365.239,750000.0,722708.2772257001,0.8293109549735801,1.2058203186666665,2022,
2022-11-16,52004RMFS,ОФЗ-ИН,3409,187243.14183136,93.6,93.6,3.3300000000000005,3.3300000000000005,37065.38053728,19049.879022079997,17895.863127710003,0.5139534181476921,1.9457016233183904,2022,
2022-11-16,26241RMFS,ОФЗ-ПД,3654,750000.0,97.1395,97.2851,10.2,10.18,253884.256,53971.319,52520.07737478,0.2125823784835244,4.704058761283933,2022,
2022-11-23,26240RMFS,ОФЗ-ПД,4998,233242.144,77.5415,77.7869,10.3,10.26,248867.993,82552.249,65781.68939238001,0.3317109926626844,3.0146724773058575,2022,
2022-11-23,29021RMFS,ОФЗ-ПК,2926,224358.831,97.25,97.3243,,,403517.293,73473.531,72055.72054046001,0.1820827317058751,5.492008993007291,2022,
2022-11-23,52004RMFS,ОФЗ-ИН,3402,167986.91566974,93.6,93.6478,3.3300000000000005,3.32,17184.84767856,10683.53570106,10046.576632040002,0.6216834679535096,1.6085356158687196,2022,
2022-11-30,26241RMFS,ОФЗ-ПД,3640,696028.681,97.723,97.8191,10.1,10.09,262670.50899999996,51977.205,51046.36489312,0.1978798655314594,5.0535712530137,2022,
2022-11-30,29021RMFS,ОФЗ-ПК,2919,150885.3,97.056,97.1498,,,210198.521,150885.3,147920.1620862,0.7178228432920324,1.393101388935834,2022,
2022-11-30,52004RMFS,ОФЗ-ИН,3395,157111.51670874,93.6,93.637,3.3300000000000005,3.3300000000000005,19370.58137991,16698.82307679,15709.45624031,0.862071341550389,1.1599968028186087,2022,
2022-12-07,26237RMFS,ОФЗ-ПД,2289,112021.027,86.4,86.4002,9.87,9.87,247751.717,28876.094,25362.50707121,0.1165525484531758,8.579820975787099,2022,
2022-12-07,29023RMFS,ОФЗ-ПК,4277,750000.0,96.14,96.1828,,,910741.42,750000.0,721520.86309984,0.823504875840609,1.2143218933333333,2022,
2022-12-07,52004RMFS,ОФЗ-ИН,3388,140429.71910125,93.6,93.6382,3.3300000000000005,3.3300000000000005,39890.52119375,29902.15078675,28145.360846009997,0.7496054173249317,1.3340351828948025,2022,
2022-12-14,26241RMFS,ОФЗ-ПД,3626,644051.476,97.487,97.6361,10.14,10.12,287516.345,90242.895,88790.97317673001,0.3138704862153141,3.1860274983421126,2022,
2022-12-14,29022RMFS,ОФЗ-ПК,3871,250000.0,96.41,96.4985,,,524458.042,250000.0,242683.6305682,0.4766825560470669,2.097832168,2022,
2022-12-14,52004RMFS,ОФЗ-ИН,3381,110540.96849598,93.7501,93.7501,3.32,3.32,11747.47640616,11557.48891693,10896.9033034,0.9838273785227288,1.0164384747063608,2022,
2022-12-21,26237RMFS,ОФЗ-ПД,2275,83144.933,86.25,86.2691,9.92,9.92,33880.552,2263.952,1991.32945669,0.0668215795303453,14.96522541113946,2022,
2022-12-21,29023RMFS,ОФЗ-ПК,4263,250000.0,96.2,96.2552,,,437502.766,249999.994,241387.88927325,0.5714249450025192,1.7500111060002663,2022,
2022-12-21,26241RMFS,ОФЗ-ПД,3619,553808.581,97.08,97.2582,10.21,10.18,138822.729,84550.289,83024.33785304,0.6090522035480228,1.641895381339264,2022,
2023-01-11,26241RMFS,ОФЗ-ПД,3598,469258.292,96.8556,96.9502,10.25,10.24,66528.821,18867.237,18571.62633188,0.2835949400035212,3.526156002598578,2023,
2023-01-11,26240RMFS,ОФЗ-ПД,4949,150689.895,77.4815,77.5758,10.33,10.32,62678.964,21606.177,17374.35475018,0.3447117760274404,2.9009742908243323,2023,
2023-01-18,26239RMFS,ОФЗ-ПД,3108,29660.182,82.84,82.9309,10.18,10.16,51470.635,29660.176,25545.08398848,0.5762543244317851,1.7353448947841712,2023,
2023-01-18,26238RMFS,ОФЗ-ПД,6692,373731.189,74.7907,74.898,10.41,10.4,70218.231,40975.486,31032.37308172,0.5835448346740606,1.7136643846030284,2023,
2023-01-18,52004RMFS,ОФЗ-ИН,3346,99112.898878,93.75,93.8023,3.32,3.32,106927.6430824,36327.9486724,34357.59669605,0.3397432845724015,2.943398870292883,2023,
2023-01-25,26242RMFS,ОФЗ-ПД,2408,500000.0,96.6411,96.794,9.93,9.9,65425.603,6495.81,6289.17890538,0.0992854433454744,10.07196993138654,2023,
2023-01-25,26240RMFS,ОФЗ-ПД,4935,129083.718,76.64999999999999,76.7339,10.48,10.47,87777.165,55569.753,44366.81290852,0.6330775549654628,1.5795853006580756,2023,
2023-02-01,52004RMFS,ОФЗ-ИН,3332,62839.78659414,93.69,93.7198,3.3300000000000005,3.3300000000000005,70825.02438844,15873.59111232,15014.81081959,0.2241240472472166,4.461814839962107,2023,
2023-02-01,26241RMFS,ОФЗ-ПД,3577,450391.055,96.346,96.4247,10.34,10.33,110578.026,53831.124,52999.262195480005,0.4868157440249476,2.0541652817801093,2023,
2023-02-01,26238RMFS,ОФЗ-ПД,6678,332755.703,74.11,74.1908,10.52,10.51,97324.472,70527.234,53106.89676803,0.7246608437803803,1.3799558905145777,2023,
2023-02-08,26242RMFS,ОФЗ-ПД,2394,493504.19,97.1,97.2285,9.83,9.8,20250.054,7434.404,7255.86691254,0.3671300827148411,2.7238301819486805,2023,
2023-02-08,26240RMFS,ОФЗ-ПД,4921,73513.965,76.1752,76.1752,10.57,10.57,64940.80099999999,32509.607000000004,25861.46806935,0.5006037267695544,1.997588005293327,2023,
2023-02-15,26241RMFS,ОФЗ-ПД,3563,396559.931,95.45,95.5088,10.5,10.489999999999998,78983.83,45569.987,44614.27566453,0.5769533713419569,1.7332423202139602,2023,
2023-02-15,26238RMFS,ОФЗ-ПД,6664,262228.469,73.02300000000001,73.08789999999999,10.7,10.69,84768.595,41238.879,30710.14278284,0.4864877021967864,2.0555504188171554,2023,
2023-02-15,52004RMFS,ОФЗ-ИН,3318,47054.25126516,93.76,93.777,3.3300000000000005,3.3300000000000005,66178.6974687,47054.25010558,44580.53121239,0.7110180753834701,1.4064340058593794,2023,
2023-02-22,26240RMFS,ОФЗ-ПД,4907,41004.358,,,,,14390.46,0.0,0.0,0.0,,2023,
2023-02-22,26242RMFS,ОФЗ-ПД,2380,486069.786,96.13,96.1307,10.05,10.05,51839.741,7252.915,7031.31661705,0.1399103247834513,7.147435341514412,2023,
2023-03-01,26241RMFS,ОФЗ-ПД,3549,350989.944,95.2368,95.2719,10.54,10.54,59135.763,20361.981,19961.03627002,0.3443260045532852,2.9042244465310127,2023,
2023-03-01,26238RMFS,ОФЗ-ПД,6650,220989.59,72.56,72.68050000000001,10.78,10.76,43094.115,30406.416,22602.16080558,0.705581632201984,1.4172704537095064,2023,
2023-03-15,26241RMFS,ОФЗ-ПД,3535,330627.963,95.0836,95.1682,10.57,10.56,65233.253,38841.495,38177.76296364,0.5954247751526357,1.6794732798003782,2023,
2023-03-15,26238RMFS,ОФЗ-ПД,6636,190583.174,72.639,72.75819999999999,10.77,10.76,48252.329,35873.317,26791.69752824,0.7434525492023402,1.34507575644594,2023,
2023-03-15,52005RMFS,ОФЗ-ИН,3710,350087.50000000006,95.05,95.2996,3.09,3.06,15140.660219,7268.33162875,6927.20020518,0.4800538103106612,2.0830998078170895,2023,
2023-03-22,26242RMFS,ОФЗ-ПД,2352,478816.871,95.524,95.6025,10.19,10.18,32709.94,15333.463,14874.60867038,0.468770746751599,2.133238916740465,2023,
2023-03-22,52005RMFS,ОФЗ-ИН,3703,343415.52463515,,,,,2852.78075885,0.0,0.0,0.0,,2023,
2023-03-29,26238RMFS,ОФЗ-ПД,6622,154709.857,72.6004,72.7279,10.78,10.76,44777.68,28877.362,21636.6320859,0.644905274234842,1.5506153228262332,2023,
2023-03-29,26241RMFS,ОФЗ-ПД,3521,291786.468,95.155,95.198,10.56,10.56,75597.509,30668.502,30265.21192573,0.4056813829672615,2.464988638832115,2023,
2023-04-05,26242RMFS,ОФЗ-ПД,2338,463483.408,95.547,95.5918,10.19,10.18,95331.44,70540.453,68666.04966665,0.7399495171792222,1.3514435468680646,2023,
2023-04-05,26240RMFS,ОФЗ-ПД,4865,41004.358,75.08,75.0854,10.79,10.79,17291.341,6209.002,4721.59810137,0.35908157730508,2.784882498024642,2023,
2023-04-12,26241RMFS,ОФЗ-ПД,3507,261117.96599999996,94.7309,94.7729,10.64,10.64,46808.297,31321.7,30890.99276626,0.6691484631453266,1.4944366685077757,2023,
2023-04-12,52005RMFS,ОФЗ-ИН,3682,345355.39616024995,94.99,95.2657,3.1,3.0700000000000003,18938.59331945,5147.61730805,4914.12996325,0.2718056838341515,3.679098927931813,2023,
2023-04-19,26242RMFS,ОФЗ-ПД,2324,392942.955,95.305,95.3413,10.25,10.25,58952.263,35445.303,34536.94648724,0.6012543233497245,1.6631897038656998,2023,
2023-04-19,52005RMFS,ОФЗ-ИН,3675,340879.65249872004,95.0,95.0177,3.1,3.1,25963.64377216,17913.743666559996,17065.40213175,0.6899549163345223,1.4493700621957062,2023,
2023-04-26,26241RMFS,ОФЗ-ПД,3493,229796.266,94.7,94.7509,10.65,10.64,69661.245,48267.159,47768.51303225,0.6928839557777069,1.4432431169193114,2023,
2023-04-26,26238RMFS,ОФЗ-ПД,6594,125832.495,72.2287,72.2959,10.85,10.84,16396.863,12191.727,9148.535982689998,0.7435402125394351,1.3449171721118756,2023,
2023-05-03,26240RMFS,ОФЗ-ПД,4837,34795.356,75.02,75.0501,10.81,10.81,36643.413,23288.592,17826.50714632,0.635546475979189,1.5734490517932556,2023,
2023-05-03,29024RMFS,ОФЗ-ПК,4368,750000.0,96.4,96.5693,,,260744.458,75500.559,72924.71538005001,0.2895576748940911,3.4535434101885265,2023,
2023-05-17,52005RMFS,ОФЗ-ИН,3647,324760.44822099997,95.0,95.0154,3.11,3.11,43366.4951225,37371.023559,35672.029932519996,0.8617487637272918,1.1604310236254185,2023,
2023-05-17,26238RMFS,ОФЗ-ПД,6573,113640.768,72.38550000000001,72.3879,10.83,10.83,12492.647,6077.597,4590.95140904,0.4864939351924375,2.055524082955813,2023,
2023-05-17,26241RMFS,ОФЗ-ПД,3472,181529.107,95.053,95.1244,10.59,10.58,58890.297,41087.994,41041.73169177,0.6977039698067747,1.4332726246017269,2023,
2023-05-24,26242RMFS,ОФЗ-ПД,2289,357497.652,96.0772,96.1634,10.08,10.06,70605.408,59565.789,59043.02645183,0.8436434359249082,1.1853348908045187,2023,
2023-05-24,26240RMFS,ОФЗ-ПД,4816,11506.764,75.29,75.3188,10.77,10.77,12475.124,4043.657,3122.38234143,0.3241376197944004,3.0851093453277563,2023,
2023-05-31,26238RMFS,ОФЗ-ПД,6559,107563.171,72.175,72.2279,10.87,10.87,30592.505,19406.102,14680.89390373,0.6343417121285099,1.576437400978311,2023,
2023-05-31,29024RMFS,ОФЗ-ПК,4340,674499.441,96.262,96.3515,,,144980.292,42905.309,41584.04054198,0.2959389059583354,3.379075815536021,2023,
2023-06-07,26242RMFS,ОФЗ-ПД,2275,297931.863,95.97,96.0235,10.11,10.1,48647.879,25254.951,25085.11485757,0.5191377613811282,1.9262709715809785,2023,
2023-06-07,26240RMFS,ОФЗ-ПД,4802,7463.107,75.11,75.12339999999999,10.81,10.81,9865.738,7463.1,5768.26038462,0.7564664701211405,1.321935656764615,2023,
2023-06-07,52005RMFS,ОФЗ-ИН,3626,288213.16583487997,95.0,95.0036,3.11,3.11,26854.33450128,25953.17941216,24807.60388351,0.966442844112296,1.0347223388244209,2023,
2023-06-14,26241RMFS,ОФЗ-ПД,3444,140441.113,94.5886,94.6563,10.68,10.67,55261.122,37323.068,35474.194922459996,0.6753946834449,1.4806157414497652,2023,
2023-06-14,29024RMFS,ОФЗ-ПК,4326,631594.132,96.0,96.0188,,,117455.131,69307.633,67137.45402776,0.590077525008252,1.694692574481659,2023,
2023-06-21,26242RMFS,ОФЗ-ПД,2261,272676.912,95.6126,95.6342,10.2,10.2,26997.312,16843.998,16723.256486090002,0.6239138918719018,1.6027852769870907,2023,
2023-06-21,26243RMFS,ОФЗ-ПД,5446,750000.0,93.53,93.6781,10.96,10.94,59478.502,36433.621,34140.17207952,0.6125510861050266,1.6325168997064552,2023,
2023-06-21,52005RMFS,ОФЗ-ИН,3612,262708.1796108,95.0,95.0,3.11,3.11,25396.8409695,22005.7428227,21054.767361029997,0.8664755923434535,1.1541005988355877,2023,
2023-06-28,29024RMFS,ОФЗ-ПК,4312,562286.499,95.89,95.955,,,249801.143,59009.451,57289.32649385,0.2362257045397106,4.233239570386784,2023,
