type,term_days,date,time,volume_mln,rate_wavg,settlement,volume_bln
Репо,7,2012-03-06,13:45,15308.1,5.292,S1,15.3081
Репо,1,2012-03-06,15:30,189.6,5.337,S0,0.1896
Репо,4,2012-03-07,11:30,5909.0,5.2932,S0,5.909
Репо,4,2012-03-07,15:30,1607.5,5.2777,S0,1.6075
Репо,1,2012-03-11,11:30,11616.5,5.2664,S0,11.6165
Репо,1,2012-03-11,15:30,8868.2,5.2743,S0,8.8682
Репо,1,2012-03-12,15:30,33304.9,5.3058,S0,33.3049
Репо,1,2012-03-12,11:30,50191.6,5.2764,S0,50.1916
Репо,1,2012-03-13,11:30,121267.0,5.3507,S0,121.267
Репо,7,2012-03-13,13:45,102024.4,5.3023,S1,102.0244
Репо,1,2012-03-13,15:30,7888.0,5.3532,S0,7.888
Репо,1,2012-03-14,11:30,66306.7,5.3167,S0,66.30669999999999
Репо,1,2012-03-14,15:30,802.5,5.3631,S0,0.8025
Репо,1,2012-03-15,11:30,47937.6,5.2993,S0,47.937599999999996
Репо,1,2012-03-15,15:30,1786.9,5.2979,S0,1.7869000000000002
Репо,3,2012-03-16,11:30,61872.8,5.2986,S0,61.872800000000005
Репо,3,2012-03-16,15:30,17092.7,5.318,S0,17.0927
Репо,1,2012-03-19,15:30,4309.9,5.7424,S0,4.3099
Репо,1,2012-03-19,11:30,85687.5,5.3654,S0,85.6875
Репо,91,2012-03-19,13:30,0.0,0.0,S0,0.0
Репо,1,2012-03-20,15:30,27805.6,5.2711,S0,27.8056
Репо,1,2012-03-20,11:30,141552.0,5.371,S0,141.552
Репо,7,2012-03-20,13:45,141274.0,5.298,S1,141.274
Репо,1,2012-03-21,11:30,133077.3,5.3601,S0,133.07729999999998
Репо,1,2012-03-21,15:30,2732.8,5.3667,S0,2.7328
Репо,1,2012-03-22,11:30,85984.0,5.3292,S0,85.984
Репо,1,2012-03-22,15:30,2497.6,5.3444,S0,2.4976
Репо,3,2012-03-23,11:30,46397.5,5.292,S0,46.3975
Репо,3,2012-03-23,15:30,11944.8,5.2668,S0,11.944799999999999
Репо,1,2012-03-26,11:30,176587.7,5.3104,S0,176.5877
Репо,1,2012-03-26,15:30,91549.6,5.4142,S0,91.54960000000001
Репо,1,2012-03-27,11:30,274002.2,5.3893,S0,274.0022
Репо,7,2012-03-27,13:45,195522.9,5.2864,S1,195.5229
Репо,1,2012-03-27,15:30,31214.0,5.3739,S0,31.214
Репо,1,2012-03-28,11:30,186250.3,5.3337,S0,186.25029999999998
Репо,1,2012-03-28,15:30,128641.9,5.263,S0,128.6419
Репо,1,2012-03-29,11:30,309181.7,5.295,S0,309.18170000000003
Репо,1,2012-03-29,15:30,39961.4,5.4241,S0,39.961400000000005
Репо,3,2012-03-30,11:30,339660.6,5.3307,S0,339.6606
Репо,3,2012-03-30,15:30,27.7,6.0501,S0,0.0277
Репо,1,2012-04-02,11:30,209606.8,5.5505,S0,209.6068
Репо,1,2012-04-02,15:30,9736.1,6.249,S0,9.7361
Репо,1,2012-04-03,15:30,4387.6,5.2576,S0,4.3876
Репо,1,2012-04-03,11:30,214714.1,5.6378,S0,214.7141
Репо,7,2012-04-03,13:45,306335.2,5.3887,S1,306.3352
Репо,1,2012-04-04,11:30,36801.8,5.5072,S0,36.8018
Репо,1,2012-04-04,15:30,2763.2,5.3784,S0,2.7632
Репо,1,2012-04-05,11:30,9819.8,5.5251,S0,9.819799999999999
Репо,1,2012-04-05,15:30,0.0,0.0,S0,0.0
Репо,3,2012-04-06,11:30,4613.5,5.565,S0,4.6135
Репо,3,2012-04-06,15:30,0.0,0.0,S0,0.0
Репо,1,2012-04-09,15:30,0.0,0.0,S0,0.0
Репо,364,2012-04-09,13:30,28573.8,7.7623,S2,28.5738
Репо,1,2012-04-09,11:30,4418.7,5.462,S0,4.418699999999999
Репо,1,2012-04-10,11:30,2638.7,5.3639,S0,2.6386999999999996
Репо,7,2012-04-10,13:45,73438.0,5.3056,S1,73.438
Репо,1,2012-04-10,15:30,1150.1,5.3674,S0,1.1501
Репо,1,2012-04-11,11:30,138031.1,5.4195,S0,138.0311
Репо,1,2012-04-11,15:30,1871.1,5.4153,S0,1.8711
Репо,1,2012-04-12,11:30,129524.1,5.3996,S0,129.5241
Репо,1,2012-04-12,15:30,437.9,5.4693,S0,0.43789999999999996
Репо,3,2012-04-13,15:30,0.0,0.0,S0,0.0
Репо,3,2012-04-13,11:30,169991.2,5.5097,S0,169.99120000000002
Репо,1,2012-04-16,15:30,1799.8,5.7036,S0,1.7997999999999998
Репо,1,2012-04-16,11:30,216521.9,5.5103,S0,216.5219
Репо,91,2012-04-16,13:30,99986.7,6.8379,S2,99.9867
Репо,1,2012-04-17,11:30,219586.8,5.4959,S0,219.58679999999998
Репо,7,2012-04-17,13:45,372061.7,5.321,S1,372.06170000000003
Репо,1,2012-04-17,15:30,348.2,5.7237,S0,0.3482
Репо,1,2012-04-18,11:30,9869.9,5.754,S0,9.8699
Репо,1,2012-04-18,15:30,1097.4,6.2066,S0,1.0974000000000002
Репо,1,2012-04-19,11:30,9426.9,5.7739,S0,9.4269
Репо,1,2012-04-19,15:30,186.0,6.0162,S0,0.186
Репо,3,2012-04-20,11:30,148287.5,5.5182,S0,148.2875
Репо,3,2012-04-20,15:30,1313.2,5.5821,S0,1.3132000000000001
Репо,1,2012-04-23,11:30,119847.3,5.5385,S0,119.8473
Репо,1,2012-04-23,15:30,130.2,5.7138,S0,0.13019999999999998
Репо,1,2012-04-24,11:30,117536.5,5.5556,S0,117.5365
Репо,7,2012-04-24,13:45,504872.3,5.2988,S1,504.8723
Репо,1,2012-04-24,15:30,2435.8,5.9324,S0,2.4358
Репо,1,2012-04-25,11:30,185681.6,5.5446,S0,185.6816
Репо,1,2012-04-25,15:30,3875.6,5.9021,S0,3.8756
Репо,1,2012-04-26,11:30,219958.2,5.4805,S0,219.9582
Репо,1,2012-04-26,15:30,7.0,6.2,S0,0.007
Репо,1,2012-04-27,11:30,388652.8,5.515,S0,388.6528
Репо,1,2012-04-27,15:30,949.6,6.0991,S0,0.9496
Репо,4,2012-04-28,11:30,451943.3,5.4958,S0,451.94329999999997
Репо,8,2012-04-28,13:30,436852.6,5.3089,S4,436.8526
Репо,4,2012-04-28,15:30,9509.7,5.5598,S0,9.5097
Репо,1,2012-05-02,15:30,54912.4,5.4543,S0,54.9124
Репо,1,2012-05-02,11:30,440179.3,5.3719,S0,440.1793
Репо,1,2012-05-03,11:30,499418.4,5.3408,S0,499.4184
Репо,1,2012-05-03,15:30,456.7,5.7708,S0,0.4567
Репо,1,2012-05-04,11:30,204883.3,5.4094,S0,204.8833
Репо,1,2012-05-04,15:30,84451.4,5.2654,S0,84.45139999999999
Репо,5,2012-05-05,11:30,145977.7,5.3766,S0,145.9777
Репо,6,2012-05-05,13:30,796668.2,5.2726,S5,796.6682
Репо,5,2012-05-05,15:30,726.6,5.447,S0,0.7266
Репо,1,2012-05-10,15:30,39638.1,6.2514,S0,39.6381
Репо,1,2012-05-10,11:30,9970.7,5.9088,S0,9.9707
Репо,1,2012-05-11,11:30,139583.9,5.7106,S0,139.5839
Репо,1,2012-05-11,15:30,1072.4,6.2208,S0,1.0724
Репо,2,2012-05-12,11:30,164077.7,5.4762,S0,164.07770000000002
Репо,2,2012-05-12,15:30,1012.7,5.2982,S0,1.0127000000000002
Репо,1,2012-05-14,12:55,174866.7,5.4767,S0,174.8667
Репо,1,2012-05-14,17:00,1171.8,5.468,S0,1.1718
Репо,1,2012-05-15,11:35,182911.2,5.4345,S0,182.9112
Репо,7,2012-05-15,13:39,519692.8,5.3039,S1,519.6928
Репо,1,2012-05-15,15:25,1473.7,5.2831,S0,1.4737
Репо,1,2012-05-16,11:33,115278.7,5.5603,S0,115.2787
Репо,1,2012-05-16,15:28,5014.2,5.3966,S0,5.0142
Репо,1,2012-05-17,11:36,123613.2,5.4154,S0,123.61319999999999
Репо,1,2012-05-17,15:27,5237.6,5.3616,S0,5.2376000000000005
Репо,3,2012-05-18,11:38,178395.9,5.4599,S0,178.39589999999998
Репо,3,2012-05-18,15:29,17059.0,5.4052,S0,17.059
Репо,1,2012-05-21,11:40,216552.0,5.44,S0,216.552
Репо,91,2012-05-21,13:25,96097.5,6.7575,S2,96.0975
Репо,1,2012-05-21,15:34,27681.9,5.3234,S0,27.681900000000002
Репо,1,2012-05-22,15:40,8133.3,5.3336,S0,8.1333
Репо,1,2012-05-22,11:32,253167.3,5.3555,S0,253.16729999999998
Репо,7,2012-05-22,13:35,583071.4,5.2909,S1,583.0714
Репо,1,2012-05-23,15:32,3978.4,5.7392,S0,3.9784
Репо,1,2012-05-23,11:44,95343.4,5.4604,S0,95.34339999999999
Репо,1,2012-05-24,11:32,99647.7,5.4137,S0,99.6477
Репо,1,2012-05-24,15:29,30405.4,5.3511,S0,30.4054
Репо,3,2012-05-25,11:45,232133.0,5.4236,S0,232.133
Репо,3,2012-05-25,15:43,56913.1,5.5924,S0,56.9131
Репо,1,2012-05-28,11:51,336718.4,5.4183,S0,336.71840000000003
Репо,1,2012-05-28,15:42,48787.6,5.3015,S0,48.7876
Репо,1,2012-05-29,11:54,334940.9,5.3514,S0,334.9409
Репо,7,2012-05-29,13:39,477177.2,5.2986,S1,477.1772
Репо,1,2012-05-29,15:34,49650.4,5.3061,S0,49.650400000000005
Репо,1,2012-05-30,11:39,359892.2,5.3508,S0,359.8922
Репо,1,2012-05-30,15:33,18185.3,5.3867,S0,18.185299999999998
Репо,1,2012-05-31,15:37,819.7,5.7985,S0,0.8197000000000001
Репо,1,2012-05-31,11:50,338936.0,5.4627,S0,338.936
Репо,3,2012-06-01,15:32,2414.9,5.388,S0,2.4149000000000003
Репо,3,2012-06-01,11:45,366431.8,5.3674,S0,366.4318
Репо,1,2012-06-04,11:38,240670.8,5.3134,S0,240.67079999999999
Репо,1,2012-06-04,15:27,5135.9,5.3537,S0,5.1358999999999995
Репо,1,2012-06-05,15:28,28125.5,5.2749,S0,28.1255
Репо,1,2012-06-05,11:41,176340.1,5.3033,S0,176.3401
Репо,7,2012-06-05,13:36,515702.4,5.2808,S1,515.7024
Репо,1,2012-06-06,11:34,176523.6,5.3115,S0,176.52360000000002
Репо,1,2012-06-06,15:27,13374.2,5.2936,S0,13.3742
Репо,1,2012-06-07,11:28,190368.1,5.2974,S0,190.3681
Репо,1,2012-06-07,15:31,7565.2,5.938,S0,7.5652
Репо,1,2012-06-08,11:34,361483.0,5.3537,S0,361.483
Репо,1,2012-06-08,15:28,6117.9,5.5415,S0,6.1179
Репо,4,2012-06-09,11:38,486477.8,5.2784,S0,486.4778
Репо,7,2012-06-09,13:44,692396.7,5.2761,S4,692.3967
Репо,4,2012-06-09,15:36,36584.1,5.2703,S0,36.5841
Репо,1,2012-06-13,11:40,267468.5,5.3088,S0,267.4685
Репо,1,2012-06-13,15:36,48851.4,5.4935,S0,48.8514
Репо,1,2012-06-14,15:57,8892.9,5.9465,S0,8.8929
Репо,1,2012-06-14,11:36,408387.2,5.3446,S0,408.3872
Репо,3,2012-06-15,15:35,3337.2,5.9644,S0,3.3371999999999997
Репо,3,2012-06-15,11:33,474342.5,5.3912,S0,474.3425
Репо,1,2012-06-18,15:32,528.2,5.697,S0,0.5282
Репо,1,2012-06-18,11:51,486927.9,5.3428,S0,486.9279
Репо,91,2012-06-18,13:39,15764.7,6.7525,S2,15.764700000000001
Репо,1,2012-06-19,11:39,413143.6,5.3052,S0,413.1436
Репо,7,2012-06-19,13:36,615147.2,5.2794,S1,615.1472
Репо,1,2012-06-19,15:35,9066.5,5.4648,S0,9.0665
Репо,1,2012-06-20,11:39,329370.4,5.3041,S0,329.3704
Репо,1,2012-06-20,15:39,6801.2,5.3733,S0,6.8012
Репо,1,2012-06-21,15:38,18007.1,5.3795,S0,18.007099999999998
Репо,1,2012-06-21,11:39,371834.5,5.3181,S0,371.8345
Репо,3,2012-06-22,11:42,350035.7,5.3113,S0,350.0357
Репо,3,2012-06-22,15:39,38543.7,5.4702,S0,38.543699999999994
Репо,1,2012-06-25,12:07,437627.0,5.3182,S0,437.627
Репо,1,2012-06-25,15:36,31795.1,5.3626,S0,31.795099999999998
Репо,1,2012-06-26,15:38,61420.4,5.2877,S0,61.4204
Репо,1,2012-06-26,11:38,381777.5,5.3038,S0,381.7775
Репо,7,2012-06-26,13:32,628108.8,5.2802,S1,628.1088000000001
Репо,1,2012-06-27,15:35,47955.2,5.2755,S0,47.9552
Репо,1,2012-06-27,11:39,381448.9,5.2966,S0,381.44890000000004
Репо,1,2012-06-28,11:42,512074.5,5.2839,S0,512.0745
Репо,1,2012-06-28,15:30,34940.1,5.3162,S0,34.9401
Репо,3,2012-06-29,11:37,509930.9,5.295,S0,509.9309
Репо,3,2012-06-29,15:27,21761.1,5.3599,S0,21.7611
Репо,1,2012-07-02,11:45,476273.0,5.295,S0,476.273
Репо,1,2012-07-02,15:44,3613.6,5.6382,S0,3.6136
Репо,1,2012-07-03,11:56,417755.5,5.3048,S0,417.7555
Репо,7,2012-07-03,13:38,664605.0,5.2724,S1,664.605
Репо,1,2012-07-03,15:45,460.4,5.4024,S0,0.4604
Репо,1,2012-07-04,11:37,212457.8,5.3017,S0,212.4578
Репо,1,2012-07-04,15:32,42689.8,5.2622,S0,42.689800000000005
Репо,1,2012-07-05,11:34,267268.6,5.2763,S0,267.2686
Репо,1,2012-07-05,15:30,29627.5,5.3201,S0,29.6275
Репо,3,2012-07-06,11:40,302399.4,5.2728,S0,302.3994
Репо,3,2012-07-06,15:29,9849.4,5.3424,S0,9.8494
Репо,1,2012-07-09,11:38,229195.3,5.3294,S0,229.19529999999997
Репо,364,2012-07-09,13:32,804.8,7.7552,S2,0.8048
Репо,1,2012-07-09,15:29,132.3,5.7,S0,0.1323
Репо,1,2012-07-10,11:40,329970.9,5.3468,S0,329.97090000000003
Репо,7,2012-07-10,13:44,1001810.0,5.2708,S1,1001.81
Репо,1,2012-07-11,15:28,7372.1,5.7462,S0,7.3721000000000005
Репо,1,2012-07-11,11:47,112349.3,5.3823,S0,112.3493
Репо,1,2012-07-12,11:43,157681.6,5.3963,S0,157.6816
Репо,1,2012-07-12,15:33,8294.8,5.9664,S0,8.294799999999999
Репо,3,2012-07-13,11:40,249042.8,5.3674,S0,249.0428
Репо,3,2012-07-13,15:32,1143.6,5.7475,S0,1.1436
Репо,1,2012-07-16,11:42,246516.0,5.3634,S0,246.516
Репо,91,2012-07-16,13:46,48808.7,6.7583,S2,48.808699999999995
Репо,1,2012-07-16,15:33,5712.0,5.444,S0,5.712
Репо,1,2012-07-17,11:36,213318.2,5.3544,S0,213.31820000000002
Репо,1,2012-07-17,15:36,21481.9,5.3032,S0,21.481900000000003
Репо,7,2012-07-17,13:38,1014292.4,5.2741,S1,1014.2924
Репо,1,2012-07-18,11:39,200316.5,5.3429,S0,200.3165
Репо,1,2012-07-18,15:28,16719.7,5.2975,S0,16.7197
Репо,1,2012-07-19,11:48,227539.5,5.3192,S0,227.5395
Репо,1,2012-07-19,15:42,1422.9,5.3011,S0,1.4229
Репо,3,2012-07-20,15:34,11229.3,5.2703,S0,11.229299999999999
Репо,3,2012-07-20,11:42,261031.3,5.3034,S0,261.0313
Репо,1,2012-07-23,15:25,36082.2,5.3271,S0,36.0822
Репо,1,2012-07-23,11:39,292866.4,5.3007,S0,292.8664
Репо,1,2012-07-24,15:31,30124.6,5.4488,S0,30.124599999999997
Репо,1,2012-07-24,11:39,300298.2,5.2943,S0,300.2982
Репо,7,2012-07-24,13:37,1026287.9,5.2679,S1,1026.2879
Репо,1,2012-07-25,11:36,524651.7,5.303,S0,524.6517
Репо,1,2012-07-25,15:26,17332.0,5.3078,S0,17.332
Репо,1,2012-07-26,11:34,537070.2,5.2962,S0,537.0702
Репо,1,2012-07-26,15:39,20380.4,5.3017,S0,20.3804
Репо,3,2012-07-27,11:43,463644.1,5.305,S0,463.6441
Репо,3,2012-07-27,15:45,12200.0,5.2881,S0,12.2
Репо,1,2012-07-30,11:31,518899.6,5.2913,S0,518.8996
Репо,1,2012-07-30,15:31,20806.0,5.2906,S0,20.806
Репо,1,2012-07-31,11:31,507156.7,5.2919,S0,507.1567
Репо,7,2012-07-31,13:34,1098185.4,5.2694,S1,1098.1853999999998
Репо,1,2012-07-31,15:29,12830.7,5.4925,S0,12.8307
Репо,1,2012-08-01,11:37,344521.0,5.3192,S0,344.521
Репо,1,2012-08-01,15:35,8074.1,5.2986,S0,8.0741
Репо,1,2012-08-02,11:34,210835.3,5.3046,S0,210.8353
Репо,1,2012-08-02,15:34,54547.1,5.3177,S0,54.5471
Репо,3,2012-08-03,11:34,208924.5,5.3351,S0,208.9245
Репо,3,2012-08-03,15:26,806.2,5.9014,S0,0.8062
Репо,1,2012-08-06,11:33,152076.7,5.4022,S0,152.07670000000002
Репо,1,2012-08-06,15:33,7037.8,5.7077,S0,7.0378
Репо,1,2012-08-07,11:44,73066.0,5.5604,S0,73.066
Репо,7,2012-08-07,13:44,1138736.9,5.2875,S1,1138.7368999999999
Репо,1,2012-08-07,15:37,8208.3,6.0104,S0,8.2083
Репо,1,2012-08-08,11:42,49571.3,5.7823,S0,49.5713
Репо,1,2012-08-08,15:37,1882.8,6.2219,S0,1.8828
Репо,1,2012-08-09,15:29,496.6,5.8516,S0,0.49660000000000004
Репо,1,2012-08-09,11:36,4381.9,6.0249,S0,4.3819
Репо,3,2012-08-10,11:32,8887.0,6.0203,S0,8.887
Репо,3,2012-08-10,15:31,1284.4,6.0593,S0,1.2844
Репо,1,2012-08-13,11:37,9146.4,6.0744,S0,9.1464
Репо,1,2012-08-13,15:35,1922.2,6.1496,S0,1.9222000000000001
Репо,1,2012-08-14,11:32,3430.0,6.1253,S0,3.43
Репо,7,2012-08-14,13:39,1197783.2,5.3118,S1,1197.7831999999999
Репо,1,2012-08-14,15:29,4307.5,5.9866,S0,4.3075
Репо,1,2012-08-15,11:40,9951.6,6.0917,S0,9.951600000000001
Репо,1,2012-08-16,15:51,622.8,5.5211,S0,0.6227999999999999
Репо,1,2012-08-16,11:32,9292.3,5.9861,S0,9.2923
Репо,3,2012-08-17,11:31,9834.6,5.6486,S0,9.8346
Репо,3,2012-08-17,15:26,96.0,5.7322,S0,0.096
Репо,1,2012-08-20,15:31,47.5,5.9494,S0,0.0475
Репо,1,2012-08-20,11:31,9723.0,5.7176,S0,9.723
Репо,91,2012-08-20,13:31,49870.5,6.8251,S2,49.8705
Репо,1,2012-08-21,11:26,7872.5,5.9051,S0,7.8725
Репо,7,2012-08-21,13:35,1077525.5,5.3386,S1,1077.5255
Репо,1,2012-08-21,15:27,1046.6,6.0901,S0,1.0466
Репо,1,2012-08-22,11:34,38632.3,5.5635,S0,38.6323
Репо,1,2012-08-22,15:26,217.6,5.2959,S0,0.2176
Репо,1,2012-08-23,11:30,8986.0,5.8448,S0,8.986
Репо,1,2012-08-23,15:29,966.1,5.6379,S0,0.9661000000000001
Репо,3,2012-08-24,11:28,9795.9,5.6132,S0,9.7959
Репо,1,2012-08-27,11:43,318235.2,5.5326,S0,318.2352
Репо,1,2012-08-27,15:37,1499.2,5.656,S0,1.4992
Репо,1,2012-08-28,11:39,332020.7,5.3941,S0,332.02070000000003
Репо,7,2012-08-28,13:38,1258276.8,5.2974,S1,1258.2768
Репо,1,2012-08-28,15:35,52422.7,5.2584,S0,52.4227
Репо,1,2012-08-29,11:39,83087.6,5.4891,S0,83.08760000000001
Репо,1,2012-08-29,15:26,10093.0,5.3295,S0,10.093
Репо,1,2012-08-30,15:27,3141.4,5.8179,S0,3.1414
Репо,1,2012-08-30,11:43,26349.7,5.5998,S0,26.349700000000002
Репо,3,2012-08-31,11:30,23234.0,5.5795,S0,23.234
Репо,1,2012-09-03,15:24,1717.6,6.0029,S0,1.7176
Репо,1,2012-09-03,11:31,8229.1,5.5355,S0,8.2291
Репо,1,2012-09-04,11:34,6568.1,5.6013,S0,6.5681
Репо,7,2012-09-04,13:31,857929.8,5.3026,S1,857.9298
Репо,1,2012-09-04,15:31,573.1,5.6452,S0,0.5731
Репо,1,2012-09-05,11:32,25431.2,5.4343,S0,25.4312
Репо,1,2012-09-05,15:30,20052.4,5.2714,S0,20.052400000000002
Репо,1,2012-09-06,11:29,19933.4,5.6583,S0,19.933400000000002
Репо,3,2012-09-07,11:28,9647.3,5.6485,S0,9.6473
Репо,3,2012-09-07,15:26,342.9,5.2767,S0,0.3429
Репо,1,2012-09-10,11:33,183913.5,5.2613,S0,183.9135
Репо,1,2012-09-10,15:30,10605.5,5.3258,S0,10.6055
Репо,1,2012-09-11,15:33,1536.6,5.3221,S0,1.5366
Репо,1,2012-09-11,12:00,246051.1,5.2823,S0,246.05110000000002
Репо,7,2012-09-11,13:38,1149441.1,5.2834,S1,1149.4411
Репо,1,2012-09-12,15:34,352.3,5.7405,S0,0.3523
Репо,1,2012-09-12,11:36,29504.0,5.4993,S0,29.504
Репо,1,2012-09-13,11:35,39688.2,5.3957,S0,39.688199999999995
Репо,1,2012-09-13,15:30,7285.9,5.2827,S0,7.2859
Репо,3,2012-09-14,11:29,47894.2,5.6504,S0,47.8942
Репо,3,2012-09-14,15:28,29344.4,5.5289,S0,29.3444
Репо,1,2012-09-17,11:40,95633.9,5.6598,S0,95.6339
Репо,91,2012-09-17,13:47,48200.5,7.1602,S2,48.2005
Репо,1,2012-09-17,15:29,3854.0,6.0465,S0,3.854
Репо,1,2012-09-18,11:37,119164.1,5.7013,S0,119.1641
Репо,7,2012-09-18,13:38,1198737.1,5.5461,S1,1198.7371
Репо,1,2012-09-18,15:27,67.1,6.0952,S0,0.06709999999999999
Репо,1,2012-09-19,15:25,7.0,6.01,S0,0.007
Репо,1,2012-09-19,11:33,59965.1,5.7971,S0,59.9651
Репо,1,2012-09-20,11:42,53730.8,5.7453,S0,53.7308
Репо,1,2012-09-20,16:56,5479.1,5.655,S0,5.479100000000001
Репо,3,2012-09-21,11:43,29305.9,5.8445,S0,29.3059
Репо,3,2012-09-21,15:26,594.9,6.0566,S0,0.5949
Репо,1,2012-09-24,11:30,69511.2,5.7598,S0,69.5112
Репо,1,2012-09-24,15:29,480.3,5.9648,S0,0.4803
Репо,1,2012-09-25,15:32,52503.3,5.6501,S0,52.5033
Репо,7,2012-09-25,13:41,1004907.1,5.5494,S1,1004.9071
Репо,1,2012-09-25,11:34,166684.2,5.7032,S0,166.6842
Репо,1,2012-09-26,11:32,286687.7,5.5928,S0,286.6877
Репо,1,2012-09-26,15:31,41197.3,5.6257,S0,41.197300000000006
Репо,1,2012-09-27,11:30,257847.2,5.5779,S0,257.8472
Репо,1,2012-09-27,15:30,91679.1,5.5225,S0,91.6791
Репо,3,2012-09-28,11:28,173312.3,5.5619,S0,173.3123
Репо,3,2012-09-28,15:28,97525.8,5.5151,S0,97.5258
Репо,1,2012-10-01,11:34,97579.2,5.6158,S0,97.5792
Репо,1,2012-10-01,15:35,110529.2,5.5693,S0,110.5292
Репо,1,2012-10-02,11:36,143571.8,5.59,S0,143.5718
Репо,7,2012-10-02,13:34,897751.5,5.5446,S1,897.7515
Репо,1,2012-10-02,15:34,49312.7,5.521,S0,49.3127
Репо,1,2012-10-03,11:32,70484.1,5.5962,S0,70.48410000000001
Репо,1,2012-10-03,15:41,33195.0,5.5075,S0,33.195
Репо,1,2012-10-04,11:33,63971.1,5.5773,S0,63.9711
Репо,1,2012-10-04,15:30,52454.4,5.5217,S0,52.4544
Репо,3,2012-10-05,15:28,6481.2,5.5791,S0,6.481199999999999
Репо,3,2012-10-05,11:38,111923.2,5.564,S0,111.9232
Репо,1,2012-10-08,15:32,74161.3,5.5191,S0,74.1613
Репо,1,2012-10-08,11:28,123193.4,5.5661,S0,123.1934
Репо,364,2012-10-08,13:30,0.0,0.0,S1,0.0
Репо,1,2012-10-09,15:35,886.6,6.4722,S0,0.8866
Репо,1,2012-10-09,11:37,199706.5,5.6106,S0,199.7065
Репо,7,2012-10-09,13:43,1077389.7,5.5456,S1,1077.3897
Репо,1,2012-10-10,11:37,69196.6,5.9033,S0,69.1966
Репо,1,2012-10-10,15:29,627.4,6.404,S0,0.6274
Репо,1,2012-10-11,11:43,98961.8,5.9432,S0,98.9618
Репо,1,2012-10-11,15:34,770.7,6.3533,S0,0.7707
Репо,3,2012-10-12,11:40,119940.4,5.9636,S0,119.9404
Репо,3,2012-10-12,15:41,77.6,6.4015,S0,0.07759999999999999
Репо,1,2012-10-15,11:37,178077.9,5.8732,S0,178.0779
Репо,91,2012-10-15,13:39,46666.1,7.0365,S2,46.6661
Репо,1,2012-10-15,15:31,5154.3,5.7508,S0,5.1543
Репо,1,2012-10-16,11:38,197076.4,5.7048,S0,197.0764
Репо,7,2012-10-16,13:40,1194651.6,5.5415,S1,1194.6516000000001
Репо,1,2012-10-16,15:27,1502.0,6.3501,S0,1.502
Репо,1,2012-10-17,11:38,131954.1,5.7018,S0,131.9541
Репо,1,2012-10-17,15:35,11202.7,5.5768,S0,11.2027
Репо,1,2012-10-18,11:42,116429.2,5.6523,S0,116.4292
Репо,1,2012-10-18,15:39,11143.3,5.5843,S0,11.1433
Репо,3,2012-10-19,11:34,119013.7,5.6067,S0,119.0137
Репо,3,2012-10-19,15:26,5713.9,5.5395,S0,5.7139
Репо,1,2012-10-22,15:31,31889.8,5.5996,S0,31.8898
Репо,1,2012-10-22,11:37,123963.9,5.6285,S0,123.9639
Репо,1,2012-10-23,15:33,13582.1,5.5741,S0,13.5821
Репо,1,2012-10-23,11:42,132696.6,5.6879,S0,132.69660000000002
Репо,7,2012-10-23,13:38,1052932.6,5.5391,S1,1052.9326
Репо,1,2012-10-24,11:44,188702.8,5.6186,S0,188.7028
Репо,1,2012-10-24,15:34,1716.0,6.333,S0,1.716
Репо,1,2012-10-25,11:33,338158.8,5.5594,S0,338.1588
Репо,1,2012-10-25,15:33,49241.0,5.5548,S0,49.241
Репо,3,2012-10-26,11:37,401776.9,5.5526,S0,401.7769
Репо,3,2012-10-26,15:25,15194.5,5.6124,S0,15.1945
Репо,1,2012-10-29,11:36,399494.2,5.5394,S0,399.49420000000003
Репо,1,2012-10-29,15:43,82525.5,5.5284,S0,82.5255
Репо,1,2012-10-30,11:41,451818.7,5.5327,S0,451.81870000000004
Репо,7,2012-10-30,13:35,1033626.9,5.5431,S1,1033.6269
Репо,1,2012-10-30,16:05,23552.1,5.5558,S0,23.5521
Репо,1,2012-10-31,15:30,110051.5,5.5136,S0,110.0515
Репо,1,2012-10-31,11:35,239548.9,5.5715,S0,239.5489
Репо,1,2012-11-01,15:42,70614.7,5.6013,S0,70.6147
Репо,1,2012-11-01,11:39,258953.0,5.5824,S0,258.953
Репо,4,2012-11-02,11:35,222102.7,5.5745,S0,222.1027
Репо,4,2012-11-02,15:26,40915.1,5.524,S0,40.915099999999995
Репо,1,2012-11-06,11:36,208816.3,5.5792,S0,208.81629999999998
Репо,7,2012-11-06,13:41,1038661.5,5.5394,S1,1038.6615
Репо,1,2012-11-06,15:26,7354.5,5.5815,S0,7.3545
Репо,1,2012-11-07,12:25,189893.6,5.5722,S0,189.8936
Репо,1,2012-11-07,15:31,27451.4,5.5599,S0,27.451400000000003
Репо,1,2012-11-08,11:35,185226.2,5.5533,S0,185.2262
Репо,1,2012-11-08,15:27,2971.8,5.5699,S0,2.9718
Репо,3,2012-11-09,11:37,76380.5,5.6798,S0,76.3805
Репо,3,2012-11-09,15:30,3036.4,5.8545,S0,3.0364
Репо,1,2012-11-12,11:51,119189.8,5.6576,S0,119.1898
Репо,1,2012-11-12,15:37,805.0,6.0937,S0,0.805
Репо,1,2012-11-13,11:33,115531.9,5.6843,S0,115.5319
Репо,7,2012-11-13,13:43,1067244.4,5.5419,S1,1067.2443999999998
